Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Guam,GUM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,93.41662195,East Asia & Pacific,High income
Guam,GUM,Urban population growth (annual %),SP.URB.GROW,2002,0.757333634,East Asia & Pacific,High income
Guatemala,GTM,Population density (people per sq. km of land area),EN.POP.DNST,2002,114.2862542,Latin America & Caribbean,Upper middle income
Guatemala,GTM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,17.29852783,Latin America & Caribbean,Upper middle income
Guatemala,GTM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,53.25944,Latin America & Caribbean,Upper middle income
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,54.22452681,Latin America & Caribbean,Upper middle income
Guatemala,GTM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,45.77547319,Latin America & Caribbean,Upper middle income
Guatemala,GTM,Urban population growth (annual %),SP.URB.GROW,2002,4.718382631,Latin America & Caribbean,Upper middle income
Guinea,GIN,Population density (people per sq. km of land area),EN.POP.DNST,2002,35.30061045,Sub-Saharan Africa,Lower middle income
Guinea,GIN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,14.41824399,Sub-Saharan Africa,Lower middle income
Guinea,GIN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,41.49952,Sub-Saharan Africa,Lower middle income
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,68.48686379,Sub-Saharan Africa,Lower middle income
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,31.51313621,Sub-Saharan Africa,Lower middle income
Guinea,GIN,Urban population growth (annual %),SP.URB.GROW,2002,2.50005196,Sub-Saharan Africa,Lower middle income
Guinea-Bissau,GNB,Population density (people per sq. km of land area),EN.POP.DNST,2002,45.85017781,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,62.52650756,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,37.47349244,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,Urban population growth (annual %),SP.URB.GROW,2002,3.030891586,Sub-Saharan Africa,Low income
Guyana,GUY,Population density (people per sq. km of land area),EN.POP.DNST,2002,3.879359919,Latin America & Caribbean,High income
Guyana,GUY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,,Latin America & Caribbean,High income
Guyana,GUY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,26.1,Latin America & Caribbean,High income
Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,71.52032232,Latin America & Caribbean,High income
Guyana,GUY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,28.47967768,Latin America & Caribbean,High income
Guyana,GUY,Urban population growth (annual %),SP.URB.GROW,2002,-0.597331442,Latin America & Caribbean,High income
Haiti,HTI,Population density (people per sq. km of land area),EN.POP.DNST,2002,312.3236938,Latin America & Caribbean,Lower middle income
Haiti,HTI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,21.7391269,Latin America & Caribbean,Lower middle income
Haiti,HTI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,59.97767,Latin America & Caribbean,Lower middle income
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,60.02910149,Latin America & Caribbean,Lower middle income
Haiti,HTI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,39.97089851,Latin America & Caribbean,Lower middle income
Haiti,HTI,Urban population growth (annual %),SP.URB.GROW,2002,5.821155268,Latin America & Caribbean,Lower middle income
Honduras,HND,Population density (people per sq. km of land area),EN.POP.DNST,2002,62.01500581,Latin America & Caribbean,Lower middle income
Honduras,HND,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,11.50402393,Latin America & Caribbean,Lower middle income
Honduras,HND,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,44.4,Latin America & Caribbean,Lower middle income
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,53.58058099,Latin America & Caribbean,Lower middle income
Honduras,HND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,46.41941901,Latin America & Caribbean,Lower middle income
Honduras,HND,Urban population growth (annual %),SP.URB.GROW,2002,3.848585247,Latin America & Caribbean,Lower middle income
"Hong Kong SAR, China",HKG,Population density (people per sq. km of land area),EN.POP.DNST,2002,6422.952381,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,100,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,0,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,100,East Asia & Pacific,High income
"Hong Kong SAR, China",HKG,Urban population growth (annual %),SP.URB.GROW,2002,0.442846827,East Asia & Pacific,High income
Hungary,HUN,Population density (people per sq. km of land area),EN.POP.DNST,2002,113.3520196,Europe & Central Asia,High income
Hungary,HUN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,17.41404925,Europe & Central Asia,High income
Hungary,HUN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,14.2,Europe & Central Asia,High income
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,34.95999908,Europe & Central Asia,High income
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,65.04000092,Europe & Central Asia,High income
Hungary,HUN,Urban population growth (annual %),SP.URB.GROW,2002,0.321516608,Europe & Central Asia,High income
Iceland,ISL,Population density (people per sq. km of land area),EN.POP.DNST,2002,2.86805985,Europe & Central Asia,High income
Iceland,ISL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,,Europe & Central Asia,High income
Iceland,ISL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,0,Europe & Central Asia,High income
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,7.83259774,Europe & Central Asia,High income
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,92.16740226,Europe & Central Asia,High income
Iceland,ISL,Urban population growth (annual %),SP.URB.GROW,2002,1.025229869,Europe & Central Asia,High income
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,2002,369.165906,South Asia,Lower middle income
India,IND,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,12.60500648,South Asia,Lower middle income
India,IND,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,,South Asia,Lower middle income
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,71.82431211,South Asia,Lower middle income
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,28.17568789,South Asia,Lower middle income
India,IND,Urban population growth (annual %),SP.URB.GROW,2002,2.784303817,South Asia,Lower middle income
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,2002,118.288281,East Asia & Pacific,Upper middle income
Indonesia,IDN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,11.93608656,East Asia & Pacific,Upper middle income
Indonesia,IDN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,33.47149,East Asia & Pacific,Upper middle income
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,56.2175931,East Asia & Pacific,Upper middle income
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,43.7824069,East Asia & Pacific,Upper middle income
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,2002,3.387345858,East Asia & Pacific,Upper middle income
"Iran, Islamic Rep.",IRN,Population density (people per sq. km of land area),EN.POP.DNST,2002,41.75650004,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,24.07084103,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,56.79227,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,34.07283783,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,65.92716217,Middle East & North Africa,Upper middle income
"Iran, Islamic Rep.",IRN,Urban population growth (annual %),SP.URB.GROW,2002,1.909023315,Middle East & North Africa,Upper middle income
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,2002,59.46123191,Middle East & North Africa,Upper middle income
Iraq,IRQ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,28.40210041,Middle East & North Africa,Upper middle income
Iraq,IRQ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,35.43867,Middle East & North Africa,Upper middle income
Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,32.10618983,Middle East & North Africa,Upper middle income
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,67.89381017,Middle East & North Africa,Upper middle income
Iraq,IRQ,Urban population growth (annual %),SP.URB.GROW,2002,3.368225274,Middle East & North Africa,Upper middle income
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,2002,57.07572942,Europe & Central Asia,High income
Ireland,IRL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,25.59520767,Europe & Central Asia,High income
Ireland,IRL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,6.4,Europe & Central Asia,High income
Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,40.363274,Europe & Central Asia,High income
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,59.636726,Europe & Central Asia,High income
Ireland,IRL,Urban population growth (annual %),SP.URB.GROW,2002,2.122600442,Europe & Central Asia,High income
Isle of Man,IMN,Population density (people per sq. km of land area),EN.POP.DNST,2002,135.5701754,Europe & Central Asia,High income
Isle of Man,IMN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,,Europe & Central Asia,High income
Isle of Man,IMN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,,Europe & Central Asia,High income
Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,48.27059492,Europe & Central Asia,High income
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,51.72940508,Europe & Central Asia,High income
Isle of Man,IMN,Urban population growth (annual %),SP.URB.GROW,2002,0.851667648,Europe & Central Asia,High income
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST,2002,303.6044362,Middle East & North Africa,High income
Israel,ISR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,58.09226788,Middle East & North Africa,High income
Israel,ISR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,,Middle East & North Africa,High income
Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,8.555503275,Middle East & North Africa,High income
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,91.44449672,Middle East & North Africa,High income
Israel,ISR,Urban population growth (annual %),SP.URB.GROW,2002,2.10099532,Middle East & North Africa,High income
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,2002,193.054951,Europe & Central Asia,High income
Italy,ITA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,18.61057235,Europe & Central Asia,High income
Italy,ITA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,0.02,Europe & Central Asia,High income
Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,32.64612134,Europe & Central Asia,High income
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,67.35387866,Europe & Central Asia,High income
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,2002,0.314739394,Europe & Central Asia,High income
Jamaica,JAM,Population density (people per sq. km of land area),EN.POP.DNST,2002,243.8201293,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,47.85327777,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,52.14672223,Latin America & Caribbean,Upper middle income
Jamaica,JAM,Urban population growth (annual %),SP.URB.GROW,2002,1.022661283,Latin America & Caribbean,Upper middle income
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,2002,349.6433471,East Asia & Pacific,High income
Japan,JPN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,59.79041155,East Asia & Pacific,High income
Japan,JPN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2002,,East Asia & Pacific,High income
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2002,19.45301393,East Asia & Pacific,High income
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,80.54698607,East Asia & Pacific,High income
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,2002,1.972328847,East Asia & Pacific,High income
